UPRN,TotalEnergyConsumptionCurrent,TotalEnergyConsumptionPotential,TotalFloorArea
6051973.0,5151.0,5151.0,51.0
6051978.0,9333.0,8906.0,61.0
6051979.0,11163.0,11163.0,61.0
6051980.0,9109.5,8119.5,46.5
6051982.0,20288.0,13056.0,64.0
6051983.0,10624.0,9728.0,64.0
6051984.0,11041.0,11041.0,61.0
6051985.0,11785.5,11058.0,72.75
6051986.0,13604.25,12949.5,72.75
6051987.0,11424.0,7280.0,56.0
6051988.0,28108.079999999998,20592.0,51.48
6051990.0,15533.0,9800.0,49.0
6051992.0,16770.0,16428.75,48.75
6051993.0,11900.0,11602.5,59.5
6051994.0,9586.5,8476.5,60.5
6051995.0,9516.0,9516.0,61.0
6051996.0,10768.5,10552.375,61.375
6051998.0,10612.65,7304.83,47.28
6052004.0,37288.0,17380.0,158.0
6052006.0,19040.0,11662.0,119.0
6052009.0,67290.96,51733.44,187.44
6052010.0,45892.0,13706.0,154.0
6052014.0,56815.94,29554.48,127.39
6052015.0,27376.0,10672.0,116.0
6052016.0,40145.7,22328.149999999998,114.65
6052017.0,25811.7,17332.45,110.45
6052018.0,23426.11333333333,17220.98,107.12666666666667
6052021.0,41052.0,19800.0,132.0
6052024.0,21838.0,9394.0,122.0
6052026.0,20579.14,12915.32,88.46000000000001
6052029.0,31722.0,10006.0,107.0
6052030.0,37779.0,11319.0,147.0
6052032.0,21556.0,11628.0,68.0
6052033.0,31402.0,19044.0,115.0
6052034.0,12400.0,7200.0,50.0
6052039.0,30184.0,14938.0,154.0
6052040.0,16104.0,10824.0,88.0
6052043.0,26280.0,10530.0,90.0
6052046.0,9700.0,6150.0,50.0
6052049.0,22554.666666666668,11848.333333333334,125.66666666666667
6052050.0,18944.0,4366.0,74.0
6052051.0,17200.0,8200.0,50.0
6052054.0,11858.0,7497.0,49.0
6052055.0,34278.0,16878.0,174.0
6052056.0,26572.0,15834.0,182.0
6052061.0,16472.0,8774.0,62.0
6052062.0,17793.559999999998,13572.46,64.94
6052063.0,13800.0,3720.0,60.0
6052064.0,27684.28,19535.64,110.42
6052066.0,35079.5,27361.5,118.5
6052067.0,25986.0,18849.0,122.0
6052068.0,37059.0,28721.0,122.5
6052070.0,27956.0,9628.0,116.0
6052071.0,29499.0,15686.5,94.0
6052074.0,10600.0,2050.0,50.0
6052076.0,9114.965,7617.664999999999,49.955
6052077.0,18443.0,17036.65,127.85
6052078.0,17136.68,12201.75,54.23
6052082.0,8840.0,6916.0,52.0
6052083.0,18544.0,7442.0,122.0
6052084.0,14202.0,6318.0,54.0
6052089.0,24035.0,12920.0,95.0
6052090.0,19170.0,8550.0,90.0
6052091.0,14850.0,7110.0,90.0
6052093.0,21228.63,15853.14,91.11
6052097.0,15484.0,8216.0,79.0
6052098.0,13515.0,9010.0,85.0
6052102.0,8575.0,5194.0,49.0
6052103.0,24716.0,11840.0,74.0
6052105.0,18360.0,9216.0,72.0
6052107.0,24485.0,13778.0,83.0
6052109.0,33129.9,18834.45,79.85
6052111.0,19610.0,15158.0,106.0
6052113.0,31509.5,21632.675000000003,101.475
6052118.0,30988.0,10795.0,127.0
6052122.0,22246.0,9506.0,98.0
6052123.0,15010.0,12007.0,41.5
6052124.0,15068.5,11987.5,41.5
6052125.0,10499.5,9680.5,41.5
6052126.0,10577.5,9661.0,41.5
6052127.0,23125.0,12891.0,43.5
6052128.0,20860.0,12020.0,42.0
6052129.0,31055.520000000004,30895.440000000002,80.04
6052130.0,15518.5,9778.5,41.0
6052131.0,18286.0,7585.0,41.0
6052132.0,13796.5,8589.5,41.0
6052133.0,12382.0,6806.0,41.0
6052134.0,12494.298,10031.557,40.086333333333336
6052135.0,9279.24,9493.04,41.879999999999995
6052136.0,17999.0,7585.0,41.0
6052137.0,30138.0,21646.5,45.0
6052139.0,13576.5,10579.5,91.5
6052140.0,21128.0,13761.0,139.0
6052141.0,27897.519999999997,20637.065000000002,114.33
6052145.0,6660.0,5976.0,36.0
6052147.0,7748.799999999999,6112.2,33.4
6052151.0,26258.5,16975.5,94.5
6052152.0,28183.5,18026.0,127.5
6052153.0,16329.0,12536.5,77.0
6052154.0,10400.0,3840.0,80.0
6052155.0,17248.0,6958.0,98.0
6052157.0,17920.0,9072.0,112.0
6052160.0,9253.5,7761.0,59.7
6052161.0,7208.0,6596.0,68.0
6052163.0,6592.0,6592.0,64.0
6052168.0,12642.03,10276.27,73.93
6052169.0,13148.0,10412.0,76.0
6052173.0,6710.0,6283.0,61.0
6052176.0,6552.0,6174.0,63.0
6052177.0,6882.0,6882.0,62.0
6052178.0,10656.0,10182.4,59.2
6052180.0,7205.0,6875.0,55.0
6052184.0,12150.0,5751.0,81.0
6052185.0,11016.0,4212.0,81.0
6052186.0,15646.5,15048.0,85.5
6052188.0,14256.0,5670.0,81.0
6052189.0,11458.5,9097.76,66.22
6052198.0,21836.0,7844.0,106.0
6052201.0,20615.0,7220.0,95.0
6052202.0,16029.0,8775.0,117.0
6052203.0,17880.0,17280.0,120.0
6052204.0,14605.0,7820.0,115.0
6052206.0,14994.000000000002,12066.6,71.4
6052210.0,16744.0,13776.0,56.0
6052212.0,19503.0,8712.0,99.0
6052213.0,11200.0,8120.0,56.0
6052214.0,32480.0,9860.0,145.0
6052216.0,14168.0,7866.0,46.0
6052217.0,19716.0,7049.0,53.0
6052218.0,7552.0,5792.0,32.0
6052220.0,10437.0,7007.0,49.0
6052221.0,8052.0,5720.0,44.0
6052222.0,9130.0,6270.0,55.0
6052223.0,11352.0,5852.0,44.0
6052224.0,9240.0,9240.0,55.0
6052228.0,24832.92,15576.48,112.24000000000001
6052229.0,19634.5,9897.5,107.0
6052230.0,15660.0,8316.0,108.0
6052235.0,22420.0,23028.0,76.0
6052236.0,15412.5,6579.5,81.0
6052238.0,23130.0,6390.0,90.0
6052241.0,8178.0,7540.0,58.0
6052244.0,18216.0,11454.0,138.0
6052245.0,12717.0,5022.0,81.0
6052246.0,16712.5,7610.5,119.0
6052247.0,11178.0,3564.0,81.0
6052249.0,15416.0,4920.0,82.0
6052252.0,13866.0,5578.5,82.5
6052253.0,20295.0,12669.0,123.0
6052254.0,12300.0,4920.0,82.0
6052256.0,12474.0,4860.0,81.0
6052268.0,11856.0,10842.0,78.0
6052269.0,11781.0,10780.0,77.0
6052270.0,23812.5,22225.0,158.75
6052313.0,23634.0,12489.666666666666,86.33333333333333
6052314.0,20458.0,7950.0,106.0
6052316.0,26361.0,6262.0,101.0
6052322.0,31424.67,18846.55,100.19
6052326.0,41606.0,16188.0,142.0
6052329.0,42105.700000000004,30075.500000000004,92.54
6052331.0,25044.199999999997,16629.62,91.62
6052333.0,28925.0,8633.0,89.0
6052335.0,36767.365000000005,23637.434999999998,94.58500000000001
6052336.0,26480.885,20669.545,104.85499999999999
6052341.0,31562.7,16917.18,95.25999999999999
6052343.0,28000.0,8400.0,100.0
6052347.0,23985.0,12300.0,123.0
6052350.0,38569.916666666664,29945.63333333333,132.45000000000002
6052351.0,19838.6,19273.8,70.6
6052353.0,31400.52,28149.24,85.56
6052355.0,12474.0,3564.0,81.0
6052356.0,22869.0,6831.0,99.0
6052357.0,14149.55,7318.15,77.15
6052362.0,14094.0,3402.0,81.0
6052363.0,16119.0,3564.0,81.0
6052367.0,25152.0,15264.0,96.0
6052368.0,22960.0,11312.0,112.0
6052369.0,17820.0,12879.0,81.0
6052370.0,40488.54,26632.539999999997,106.85333333333334
6052371.0,22942.0,11318.0,96.66666666666667
6052372.0,19670.7,15119.44,77.14
6052374.0,18975.0,3900.0,75.0
6052375.0,34930.45,20579.35,97.05
6052376.0,38366.899999999994,26917.675,114.525
6052450.0,12363.900000000001,8122.5,76.35
6052453.0,34476.0,10812.0,102.0
6052454.0,20174.769999999997,11276.07,95.91
6052456.0,17375.0,9250.0,125.0
6052460.0,20700.0,7935.0,115.0
6052461.0,31460.0,4576.0,143.0
6052463.0,18203.0,7226.0,113.0
6052464.0,28630.35,15315.175,115.35499999999999
6052466.0,19437.300000000003,11541.6,107.1
6052467.0,19428.2,8338.0,122.4
6052468.0,25472.5,7647.5,115.0
6052469.0,26208.0,6816.0,96.0
6052470.0,18909.0,9603.0,99.0
6052471.0,18990.25,7537.5,118.0
6052472.0,17850.4,13023.3,113.85
6052473.0,14453.0,5626.0,97.0
6052478.0,7360.0,5796.0,46.0
6052479.0,15975.0,11999.0,71.0
6052480.0,8064.0,6768.0,48.0
6052481.0,10902.0,6716.0,46.0
6052482.0,11046.0,7775.0,48.333333333333336
6052483.0,8347.740000000002,6922.735000000001,46.815
6052484.0,8064.0,6384.0,48.0
6052485.0,9522.0,6486.0,46.0
6052486.0,13277.0,10863.0,71.0
6052487.0,17049.066666666666,11352.933333333334,74.13333333333334
6052488.0,15904.0,11857.0,71.0
6052489.0,13277.0,10863.0,71.0
6052490.0,15600.460000000001,13669.710000000001,77.23
6052491.0,15904.0,11857.0,71.0
6052494.0,13280.0,5200.0,80.0
6052496.0,13717.38,12321.0,82.14
6052497.0,13284.0,4756.0,82.0
6052499.0,20391.8,16200.599999999999,80.6
6052500.0,16614.0,3744.0,78.0
6052501.0,30089.920000000002,23949.120000000003,76.76
6052506.0,15517.5,11396.0,85.5
6052509.0,20251.0,17248.0,77.0
6052510.0,18714.0,9409.25,73.55
6052512.0,14118.0,9360.0,78.0
6052514.0,19270.0,14104.0,82.0
6052516.0,11021.0,11021.0,103.0
6052517.0,10170.0,10170.0,90.0
6052518.0,11658.0,9048.0,87.0
6052525.0,7473.4800000000005,6379.8,45.57
6052526.0,9353.0,7614.0,47.0
6052528.0,10126.125,8132.75,46.875
6052529.0,10395.0,9090.0,45.0
6052531.0,7849.0,6721.0,47.0
6052532.0,11902.375,9301.625,46.875
6052534.0,6015.24,5103.84,45.57
6052535.0,7947.5,6030.75,46.75
6052536.0,10032.0,10032.0,48.0
6052538.0,8084.0,7944.0,44.0
6052539.0,7452.0,6486.0,46.0
6052541.0,10004.5,9770.75,46.75
6052542.0,8835.75,8368.25,46.75
6052543.0,7584.0,7584.0,48.0
6052544.0,7285.0,6298.0,47.0
6052545.0,8477.0,7987.0,49.0
6052547.0,7546.0,6578.0,44.0
6052548.0,14071.75,10285.0,46.75
6052549.0,8496.0,8496.0,48.0
6052551.0,8789.0,8508.5,46.75
6052552.0,7990.0,6768.0,47.0
6052553.0,10128.0,9984.0,48.0
6052554.0,8544.0,8544.0,48.0
6052555.0,7520.0,6157.0,47.0
6052557.0,9682.0,9494.0,47.0
6052560.0,7614.0,6768.0,47.0
6052561.0,8507.0,6392.0,47.0
6052564.0,10944.0,10464.0,48.0
6052565.0,10434.0,6204.0,47.0
6052567.0,12079.0,7473.0,47.0
6052569.0,21692.0,16175.5,46.75
6052571.0,13348.0,11844.0,47.0
6052572.0,12970.5,9253.5,49.5
6052574.0,15477.750000000002,15340.170000000002,68.79
6052575.0,10362.0,2508.0,66.0
6052577.0,13200.0,4050.0,75.0
6052578.0,12444.0,11529.0,61.0
6052580.0,19563.766666666666,12986.053333333335,92.19333333333333
6052581.0,12426.0,10329.0,86.0
6052583.0,13984.0,9292.0,92.0
6052587.0,15925.0,12376.0,91.0
6052588.0,16198.0,9078.0,89.0
6052590.0,14596.0,9430.0,82.0
6052594.0,15364.0,11684.0,92.0
6052595.0,14194.0,9870.0,94.0
6052597.0,19958.5,13872.5,89.5
6052598.0,15190.0,13328.0,98.0
6052599.0,10416.0,10416.0,93.0
6052600.0,10588.0,8879.0,85.5
6052601.0,21140.0,14770.0,89.0
6052602.0,15480.0,11954.0,86.0
6052604.0,13746.0,11310.0,87.0
6052605.0,14469.0,12558.0,91.0
6052606.0,19724.4,11863.8,86.4
6052607.0,18427.36,13320.3,99.82
6052609.0,20293.0,11375.0,91.0
6052611.0,15639.0,10935.0,66.0
6052613.0,13172.0,10235.0,89.0
6052614.0,12136.0,11234.0,82.0
6052615.0,14059.5,11416.8,82.8
6052617.0,35900.25,26580.449999999997,95.1
6052618.0,12994.0,12483.0,73.0
6052619.0,11654.6,10210.6,74.6
6052620.0,12410.0,12410.0,73.0
6052626.0,10744.0,10428.0,79.0
6052629.0,13271.99,10845.01,76.97
6052630.0,15137.5,11637.5,87.5
6052631.0,12160.0,10412.0,76.0
6052634.0,15600.0,12525.0,75.0
6052635.0,13650.0,13050.0,75.0
6052636.0,18886.0,15833.0,71.0
6052637.0,15631.0,10549.0,77.0
6052638.0,16944.75,10685.0,78.25
6052639.0,23947.0,13398.0,77.0
6052640.0,19607.800000000003,14440.310000000001,72.505
6052641.0,12705.0,9779.0,77.0
6052642.0,15935.5,12502.0,70.0
6052643.0,19032.0,13338.0,78.0
6052644.0,14168.0,12320.0,77.0
6052645.0,20254.50333333333,13112.519999999999,73.63
6052646.0,13063.0,8764.5,71.5
6052647.0,12614.0,12364.0,72.0
6052648.0,18648.0,13464.0,72.0
6052653.0,14288.0,13452.0,76.0
6052655.0,19032.0,11778.0,78.0
6052656.0,7620.5,6992.375,33.875
6052658.0,10356.25,7304.5,37.25
6052659.0,8775.6,8775.6,42.6
6052660.0,9328.0,8096.0,44.0
6052661.0,11844.375,7379.375,33.875
6052662.0,19460.0,11410.0,35.0
6052663.0,12285.0,11305.0,35.0
6052664.0,11967.75,10033.5,33.375
6052666.0,10834.0,10494.875,33.875
6052667.0,12705.5,10305.5,33.875
6052668.0,12926.0,11500.0,46.0
6052669.0,10255.0,9240.0,35.0
6052670.0,15028.5,10986.5,43.0
6052672.0,7344.0,5916.0,34.0
6052673.0,8438.25,7186.5,33.375
6052676.0,17677.5,11023.0,90.5
6052678.0,13125.0,9000.0,75.0
6052680.0,19909.6,15030.400000000001,74.2
6052681.0,13167.0,13167.0,77.0
6052682.0,16354.0,11692.0,74.0
6052683.0,9576.0,8664.0,76.0
6052687.0,23224.28,13251.24,76.12
6052690.0,25641.0,22022.0,77.0
6052691.0,17011.0,14574.0,71.5
6052693.0,25363.5,17657.0,81.0
6052694.0,16443.666666666668,14625.333333333334,72.16666666666667
6052695.0,17500.0,14500.0,100.0
6052696.0,13224.0,12768.0,76.0
6052697.0,24918.600000000002,24775.800000000003,71.4
6052698.0,20303.0,17301.0,79.0
6052700.0,16260.055,12309.165,75.985
6052704.0,12558.0,9048.0,78.0
6052706.0,16500.0,13950.0,75.0
6052707.0,12629.0,12483.0,73.0
6052854.0,9520.0,2940.0,70.0
6052855.0,21090.0,18240.0,95.0
6052858.0,13699.0,6592.0,103.0
6052859.0,12798.0,3871.0,79.0
6052867.0,9906.936,7385.224,58.635999999999996
6052871.0,14697.0,9869.0,71.0
6052872.0,14768.0,9869.0,71.0
6052876.0,7770.0,7560.0,70.0
6052877.0,6572.0,6572.0,53.0
6052880.0,8640.0,8262.0,54.0
6052882.0,10266.0,9048.0,58.0
6052883.0,8253.0,8253.0,63.0
6052980.0,16117.0,9443.0,71.0
6052988.0,15215.333333333334,10521.666666666666,95.0
6052989.0,13191.0,9885.0,95.0
6052990.0,15580.0,10735.0,95.0
6052991.0,20398.0,11656.0,94.0
6052992.0,22724.0,12122.0,76.0
6052993.0,14235.0,11899.0,73.0
6052994.0,16586.0,10863.5,74.5
6052999.0,16354.199999999999,11296.199999999999,84.3
6053000.0,34443.01,15180.05,104.69
6053001.0,21351.4,17502.8,99.4
6053002.0,19968.0,6968.0,104.0
6053003.0,26208.0,6720.0,96.0
6053004.0,20590.8,10052.654999999999,107.255
6053007.0,6759.5,6668.0,58.0
6053010.0,25711.4,22744.7,89.9
6053016.0,21184.0,9275.5,86.5
6053017.0,14774.0,7553.0,83.0
6053018.0,15286.44,8826.48,31.98
6053020.0,8992.0,6176.0,32.0
6053021.0,17928.0,17424.0,72.0
6053023.0,13490.0,12922.0,71.0
6053024.0,8908.0,7684.0,68.0
6053026.0,18963.63,11079.11,67.97
6053027.0,15611.300000000001,12311.52,68.02000000000001
6053028.0,10419.0,8625.0,69.0
6053031.0,12821.6,8184.0,68.2
6053032.0,16021.506666666668,14397.840000000002,67.76
6053033.0,6882.0,6107.0,31.0
6053034.0,9019.720000000001,6487.24,31.66
6053035.0,10240.710000000001,7444.860000000001,32.730000000000004
6053036.0,8064.599999999999,6757.8,32.6
6053037.0,10944.0,10080.0,32.0
6053039.0,8982.400000000001,6944.3,29.9
6053042.0,18603.046666666665,14296.340000000002,73.35333333333334
6053043.0,15277.44,9626.880000000001,69.76
6053044.0,11016.0,9248.0,68.0
6053045.0,10557.0,6624.0,69.0
6053046.0,9724.0,8024.0,68.0
6053047.0,10863.0,8875.0,71.0
6053048.0,20144.879999999997,11517.72,68.50999999999999
6053051.0,12512.0,9996.0,68.0
6053052.0,22528.125,12895.48,104.36500000000001
6053056.0,18199.0,4928.0,76.0
6053064.0,13879.0,8151.0,59.5
6053065.0,20539.025,12158.550000000001,69.725
6053066.0,15200.0,4788.0,76.0
6053067.0,12080.0,4080.0,80.0
6053069.0,14274.0,3198.0,78.0
6053071.0,18138.760000000002,15088.880000000001,80.26
6053072.0,11475.0,4050.0,75.0
6053074.0,20384.0,6344.0,104.0
6053077.0,28850.4,18111.64,80.14
6053078.0,13754.8,7708.8,80.2
6053082.0,21092.4,15389.640000000001,78.12
6053083.0,15552.000000000002,12009.6,86.4
6053084.0,22116.0,21090.0,114.0
6053085.0,18644.0,6636.0,79.0
6053086.0,13756.0,4712.0,76.0
6053087.0,15400.0,7920.0,88.0
6053088.0,15635.400000000001,10474.2,75.9
6053092.0,18290.0,13872.5,77.5
6053094.0,12600.0,5400.0,72.0
6053095.0,20833.65,13681.800000000001,103.65
6053097.0,26003.690000000002,16194.84,111.57
6053098.0,14405.5,4709.0,99.5
6053099.0,28467.289999999997,27850.67,102.77
6053100.0,26964.0,9416.0,107.0
6053101.0,8265.5,5843.0,34.5
6053103.0,16768.0,14976.0,64.0
6053104.0,12736.0,9664.0,64.0
6053107.0,12916.12,8832.013333333334,64.67999999999999
6053109.0,11022.0,7392.0,66.0
6053111.0,18122.0,7624.0,102.5
6053112.0,12032.0,7232.0,64.0
6053114.0,15428.0,10640.0,76.0
6053115.0,18407.0,14220.0,79.0
6053116.0,11232.0,9438.0,78.0
6053117.0,18199.800000000003,13141.5,75.6
6053118.0,14707.0,10164.0,77.0
6053119.0,16583.239999999998,15479.279999999999,77.44
6053120.0,15717.0,10745.266666666666,73.2
6053121.0,21857.22,13716.0,77.94
6053122.0,18560.5,8075.5,102.5
6053123.0,14820.0,9750.0,65.0
6053124.0,13824.0,7232.0,64.0
6053125.0,9945.0,8060.0,65.0
6053126.0,10816.0,8256.0,64.0
6053127.0,12915.0,8505.0,63.0
6053128.0,16206.0,13246.0,74.0
6053129.0,19935.54,11154.306666666665,62.75666666666667
6053130.0,12058.5,10336.0,63.5
6053131.0,9516.0,8052.0,61.0
6053132.0,18880.0,14080.0,64.0
6053133.0,26493.575,15937.875,107.225
6053134.0,9492.0,6384.0,42.0
6053135.0,8385.0,6786.0,39.0
6053136.0,7922.0,5984.0,34.0
6053137.0,8346.0,6513.0,39.0
6053138.0,8765.95,7556.45,37.15
6053139.0,12284.0,10956.0,83.0
6053141.0,10461.333333333334,8818.666666666666,59.333333333333336
6053143.0,24062.399999999998,17516.9,86.9
6053145.0,19459.83,15879.59,81.545
6053148.0,26995.5,21563.5,80.5
6053149.0,18257.28,12911.679999999998,82.24
6053150.0,11995.68,9698.880000000001,83.25999999999999
6053151.0,22325.0,13573.6,89.3
6053153.0,18060.0,15120.0,84.0
6053154.0,8843.333333333334,8454.0,35.333333333333336
6053156.0,17909.760000000002,17638.4,67.84
6053157.0,13632.3,10910.720000000001,47.86
6053158.0,23637.640000000003,23365.16,68.12
6053159.0,15750.35,13016.63,49.81
6053160.0,21566.8325,17648.6275,85.7225
6053161.0,48124.17,45544.65,80.61
6053163.0,94283.2,64662.4,193.6
6053164.0,8366.0,7144.0,47.0
6053166.0,5880.0,5880.0,42.0
6053167.0,10152.0,7128.0,54.0
6053168.0,10972.65,9355.35,63.95
6053170.0,9509.5,9054.5,45.5
6053172.0,8032.255,6640.405,64.095
6053173.0,16781.7,10292.4,53.1
6053176.0,10586.5,9219.5,45.75
6053180.0,7320.0,7320.0,60.0
6053182.0,7672.0,6888.0,56.0
6053183.0,9016.0,9016.0,46.0
6053184.0,9695.4,6639.88,58.76
6053185.0,8024.0,7021.0,59.0
6053188.0,10237.5,7987.5,37.5
6053189.0,11592.0,11025.0,63.0
6053191.0,7625.0,7625.0,61.0
6053193.0,10788.0,10208.0,58.0
6053194.0,9676.0,9322.0,59.0
6053198.0,8030.0,7810.0,55.0
6053199.0,7847.0,7139.0,59.0
6053200.0,6612.0,6612.0,58.0
6053201.0,8982.5,6417.0,58.5
6053203.0,10857.75,8779.25,60.25
6053204.0,8700.0,6322.0,58.0
6053206.0,8145.0,5805.0,45.0
6053207.0,7013.74,5782.32,53.54
6053209.0,18644.0,8673.0,59.0
6053210.0,9495.0,9045.0,45.0
6053212.0,9607.5,7465.5,63.0
6053214.0,9165.0,9165.0,47.0
6053219.0,8816.0,6728.0,58.0
6053222.0,6903.0,4836.0,39.0
6053223.0,9333.0,7747.0,61.0
6053224.0,9672.0,7130.0,62.0
6053228.0,7320.0,6420.0,60.0
6053229.0,9688.0,8176.0,56.0
6053230.0,10192.0,7301.0,49.0
6053231.0,7946.0,7946.0,58.0
6053232.0,10679.0,10148.0,59.0
6053233.0,13943.0,11607.0,73.0
6053234.0,9541.0,9212.0,47.0
6053238.0,10296.0,7040.0,44.0
6053239.0,10553.0,10553.0,61.0
6053241.0,15444.0,14976.0,58.5
6053242.0,8640.0,6120.0,45.0
6053243.0,10944.0,7581.0,57.0
6053245.0,6785.0,6785.0,59.0
6053247.0,6612.0,6441.0,57.0
6053248.0,10962.0,10584.0,63.0
6053249.0,10478.0,10478.0,62.0
6053250.0,9304.75,6984.25,45.5
6053251.0,10017.0,6741.0,63.0
6053252.0,9430.0,9430.0,46.0
6053253.0,11340.0,10710.0,63.0
6053254.0,10380.5,7029.5,62.0
6053255.0,14190.0,11911.0,43.0
6053256.0,7260.0,6435.0,55.0
6053257.0,9150.0,6344.0,61.0
6053259.0,6847.0,6027.0,41.0
6053260.0,7923.0,6783.0,57.0
6053261.0,12483.0,8806.5,64.5
6053262.0,10395.0,7260.0,55.0
6053264.0,8280.0,5704.0,46.0
6053265.0,10608.0,10183.68,53.04
6053268.0,13230.0,10437.0,49.0
6053272.0,9660.0,7980.0,60.0
6053273.0,7498.5,6609.0,46.5
6053274.0,9912.0,9744.0,56.0
6053277.0,10832.0,8007.5,48.5
6053278.0,8928.0,7130.0,62.0
6053279.0,8754.0,6493.0,55.0
6053280.0,7943.0,5687.0,47.0
6053281.0,9796.0,7440.0,62.0
6053282.0,8640.0,6642.0,54.0
6053283.0,8194.32,6371.82,59.260000000000005
6053284.0,8536.0,7459.0,46.0
6053285.0,9176.0,7254.0,62.0
6053286.0,8253.545,6456.74,56.155
6053287.0,9114.0,7378.0,62.0
6053288.0,9778.0,7155.5,41.5
6053289.0,8139.0,6084.0,43.5
6053290.0,10115.666666666666,7000.0,63.0
6053291.0,10399.5,8852.0,58.5
6053292.0,10472.5,7407.0,62.5
6053293.0,8265.333333333334,6984.666666666667,45.0
6053294.0,10416.0,7378.0,62.0
6053295.0,9460.0,6710.0,55.0
6053296.0,9238.0,7254.0,62.0
6053297.0,8413.0,6298.0,47.0
6053298.0,9770.0,7600.0,63.0
6053299.0,9300.0,7130.0,62.0
6053300.0,9020.0,6600.0,55.0
6053301.0,10950.5,7632.0,62.5
6053302.0,7728.0,6048.0,42.0
6053303.0,8920.5,6595.0,57.5
6053304.0,8910.0,6490.0,55.0
6053305.0,8742.0,6448.0,62.0
6053306.0,8034.0,5970.5,51.0
6053307.0,11894.5,8891.5,62.5
6053308.0,9896.5,8623.5,59.0
6053309.0,9486.0,7068.0,62.0
6053310.0,7781.0,5874.0,45.5
6053311.0,8588.25,6414.5,45.25
6053312.0,9184.0,6720.0,56.0
6053313.0,12799.89,9675.65,57.41
6053314.0,9114.0,6696.0,62.0
6053315.0,8653.333333333334,5820.666666666667,48.333333333333336
6053316.0,9114.0,6510.0,62.0
6053317.0,9130.0,6435.0,55.0
6053318.0,10387.0,8920.0,59.0
6053319.0,7943.0,5781.0,47.0
6053320.0,10510.0,8911.9,63.9
6053321.0,11498.5,8661.5,63.5
6053322.0,8855.0,6435.0,55.0
6053323.0,8556.0,6572.0,62.0
6053324.0,10114.0,7692.375,47.875
6053325.0,10447.0,8924.0,62.5
6053326.0,8613.5,6296.0,54.5
6053327.0,8990.0,7254.0,62.0
6053328.0,7728.0,6048.0,42.0
6053329.0,10731.0,6841.5,53.5
6053330.0,9435.293333333333,7254.346666666667,59.16
6053331.0,15686.0,13826.0,62.0
6053332.0,8640.0,6642.0,54.0
6053333.0,13154.5,8409.5,46.0
6053334.0,13469.0,10656.0,59.0
6053335.0,17546.0,13702.0,62.0
6053336.0,10483.5,9240.0,62.5
6053337.0,7686.0,6006.0,42.0
6053338.0,8990.0,7254.0,62.0
6053340.0,27255.0,16432.0,79.0
6053341.0,11470.0,9620.0,74.0
6053344.0,12337.0,9709.0,73.0
6053345.0,13260.0,9126.0,78.0
6053346.0,9906.0,8814.0,78.0
6053349.0,11139.0,9401.0,79.0
6053350.0,11935.0,10395.0,77.0
6053352.0,15554.0,15554.0,77.0
6053353.0,16170.0,11286.0,66.0
6053355.0,18072.0,13176.0,72.0
6053356.0,10105.0,10105.0,43.0
6053357.0,12951.875,10803.125,42.125
6053358.0,15554.0,15554.0,77.0
6053360.0,15190.0,14490.0,70.0
6053361.0,21343.5,15177.599999999999,79.05
6053362.0,19139.88,13772.244999999999,69.445
6053364.0,19826.08,17912.18,75.62
6053365.0,12210.0,11484.0,66.0
6053366.0,13752.0,12672.0,72.0
6053367.0,21600.0,21600.0,80.0
6053368.0,21716.0,18156.0,89.0
6053370.0,16350.0,12975.0,75.0
6053372.0,16947.266666666666,11851.986666666666,74.04
6053374.0,8955.0,6930.0,45.0
6053376.0,15914.0,10658.0,73.0
6053379.0,9960.0,9960.0,60.0
6053380.0,8659.0,7407.75,43.75
6053382.0,7772.0,7482.0,58.0
6053383.0,6216.0,6216.0,42.0
6053384.0,6468.0,6468.0,44.0
6053385.0,12118.0,12118.0,73.0
6053386.0,10332.0,7182.0,63.0
6053390.0,6710.0,6405.0,61.0
6053392.0,8918.0,6233.5,45.5
6053394.0,8352.0,7076.0,58.0
6053397.0,9639.0,7150.5,63.0
6053399.0,8437.0,7463.5,59.0
6053400.0,6570.0,6570.0,45.0
6053401.0,12527.915,9538.5,56.985
6053403.0,12483.0,7353.0,57.0
6053405.0,11154.0,11154.0,66.0
6053406.0,8100.0,6966.0,54.0
6053407.0,11008.0,7488.0,64.0
6053408.0,6981.0,5031.0,39.0
6053410.0,7791.0,7791.0,53.0
6053413.0,7065.0,5991.12,56.52
6053414.0,8100.0,6966.0,54.0
6053415.0,11036.0,10664.0,62.0
6053416.0,13240.0,8360.0,40.0
6053417.0,14940.0,7980.0,60.0
6053419.0,29700.0,11880.0,135.0
6053420.0,8039.04,6703.12,35.36
6053424.0,13802.0,6180.0,103.0
6053425.0,25521.805,12655.125,107.515
6053426.0,21533.18,18188.22,104.53
6053429.0,14342.0,5252.0,101.0
6053430.0,26297.583333333332,10109.75,92.91666666666667
6053431.0,23063.35,14264.7,99.95
6053437.0,21528.0,10296.0,104.0
6053438.0,19801.015,18490.15,104.62
6053439.0,15126.0,6742.0,99.0
6053440.0,21952.0,12208.0,112.0
6053447.0,26314.5,13490.25,108.075
6053448.0,18477.34,15301.05,44.894999999999996
6053450.0,9510.37,7516.93,41.53
6053451.0,5965.259999999999,5153.66,40.58
6053452.0,8034.18,6825.973333333332,41.803333333333335
6053455.0,6914.879999999999,6173.999999999999,41.16
